-0.35215686274509805,0.008037185133686096,-0.053573765764166954,-0.2257566778450937,0.15970468480080763,0.093133551079129,0.3907318527423283,-0.16665351253186628,-0.0721606538762618,-0.019156434071963706,0.013804561174497099,-0.02170208578640115,-0.02352835198277534,-0.0383945838984124,0.005108155506698445
-0.28549019607843135,0.024812930060696382,-0.050717637010991926,-0.18150941653646913,0.15217109838093312,0.09023384767736262,0.3429622139705657,-0.16366743346220555,-0.07201420853198635,-0.14644025760692042,-0.13766980168651466,-0.1326940175614801,-0.10893403829695647,-0.10665421893450253,-0.18354530438066324
-0.2188235294117647,0.05372528558398848,-0.04812216466830085,-0.14722968344736798,0.14436213282299548,0.093133551079129,0.35508095454487854,-0.1523746809621227,-0.07130364811545366,-0.21249533708255203,-0.2711850303693902,-0.19980742148541344,-0.16940517535002553,-0.11927339477599175,-0.2832302321109614
-0.15215686274509804,0.020548102411909495,-0.054377918519915254,-0.19031129109786216,0.14064451445914083,0.093133551079129,0.36643025127320333,-0.1553342488295259,-0.07151381543637288,-0.19066371047285333,-0.23866214187123952,-0.18616910637864528,-0.16149762988975916,-0.10958162190162722,-0.22637150263988892
-0.08549019607843136,0.11700580008553675,-0.03713022837938263,-0.08223854479405475,0.14324094633230905,0.093133551079129,0.2868697575980318,-0.15252406139022764,-0.07131461312559276,-0.23382116804984981,-0.32011892151512883,-0.21700398078415728,-0.1816129476971645,-0.12418381108963618,-0.32314201187544483
-0.018823529411764697,0.011474001031511813,-0.052741883603048004,-0.2033000032884584,0.1640320712560882,0.093133551079129,0.4021452697911521,-0.16518265063738596,-0.07209068600776664,-0.22009035152115922,-0.26680741562374055,-0.198074844168977,-0.1624990989365839,-0.12374200336401694,-0.3237170187676507
0.04784313725490197,0.11430625492486839,-0.03811739521057711,-0.08228612249438665,0.1484731499555117,0.08731757454187193,0.30324608745347903,-0.16017203341071265,-0.07182075244170952,-0.17760136294546147,-0.17764231527813937,-0.1558580344176373,-0.1237090900789962,-0.11804118142069048,-0.24559484949507385
0.11450980392156863,0.06801699525811475,-0.04540468294197899,-0.1445653322287841,0.1592522762168466,0.09023384767736262,0.3551322508012778,-0.16439955050916352,-0.072051711642614,-0.14258888503698838,-0.1408630756007005,-0.13464056192421262,-0.11710819105752619,-0.08210077165460923,-0.19411597902916072
0.1811764705882353,0.12594378994522845,-0.034401654890912514,-0.06759650751692656,0.1539020529630455,0.093133551079129,0.30755497299101253,-0.15977640470010024,-0.07179735116690633,-0.2375551141554119,-0.33920984897930556,-0.2226240892404406,-0.1874234981735728,-0.12098838720704695,-0.3251821048217644
0.24784313725490198,0.21148988070892744,-0.002751311600874027,0.08278470880698242,0.1429458972558127,0.09023384767736262,0.17050419995642843,-0.1475588191058797,-0.07092514706925984,-0.23882148854868607,-0.33221294120024775,-0.22063447358916802,-0.18502910748290424,-0.12256305276389078,-0.3472923013480926
